Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;LAURO DE FREITAS;VERONILDES SILVA; 09.271.757/0001-94;VIA MARGINAL II;434;QUADRAB                   LOTE  01;VIDA NOVA;42717-825;GLP;01/12/2022;115;;R$ / 13 kg;BAHIANA
S;PR;ARAUCARIA;JOSE RUBENS ANTUNES; 08.042.911/0001-93;RUA MARECHAL JUAREZ TAVORA;428;;PASSAUNA;83704-160;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;GUANABARA GÁS LTDA.; 04.397.558/0001-03;AV JOSE BERNARDO DE BARROS;36;LETRA  A;36;34000-000;GLP;01/12/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;CARAPICUIBA;RMF - COMÉRCIO  DE GÁS LTDA; 08.430.590/0001-02;AVENIDA INOCENCIO SERAFICO;2511;;VILA SILVIANIA;06380-021;GLP;01/12/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;TEREZINHA AVELINA COSTA; 09.189.272/0001-56;AVENIDA AFONSO VAZ DE MELO;2045;;DIAMANTE;30660-000;GLP;01/12/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;SALVADOR DISTRIBUIDORA DE GAS LIQUEFEITO DE PETROLEO LTDA; 09.371.647/0001-02;RUA BAHIA;263-E;;TANCREDO NEVES;41210-000;GLP;01/12/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;PAULISTA;M. B. MENDONÇA - COMERCIO DE GÁS E ÁGUA; 09.281.301/0001-05;RUA DOM  PEDRO II;288;;VILA TORRES GALVAO;53403-390;GLP;01/12/2022;100;;R$ / 13 kg;MINASGAS
SE;SP;SAO PAULO;COMÉRCIO E TRANSPORTE DE GÁS VILA DIVA LTDA. - ME; 08.243.363/0001-60;AVENIDA   MONTEMAGNO;1044;;VILA FORMOSA;03371-000;GLP;01/12/2022;128;;R$ / 13 kg;ULTRAGAZ
CO;GO;ITUMBIARA;ARAUJO SILVA COMÉRCIO DE GÁS LTDA; 10.275.504/0001-78;AVENIDA TABELIAO  BARTOLOMEU DIAS DA SILVA;835;;SETOR PLANALTO;75533-140;GLP;01/12/2022;120;;R$ / 13 kg;BRANCA
NE;BA;ITABUNA;ALMIR OLIVEIRA SILVA DE ITABUNA; 03.147.490/0001-41;AV. BIONOR REBOUÇAS;480;;MONTE CRISTO;45603-615;GLP;01/12/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;MANHUACU;RODOGAS GAS E AGUA LTDA; 10.249.911/0001-00;AVENIDA DOUTOR JORGE HANNAS;37;;POUSO ALEGRE;36904-070;GLP;01/12/2022;110;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;CARAPICUIBA;LUCIOGAS COMERCIO DE GAS LTDA ME; 03.498.950/0001-86;AVENIDA   NETUNO;970;;JARDIM NOVO HORIZONTE;06341-420;GLP;01/12/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;BA;SALVADOR;UNIAO GAS EIRELI; 10.360.488/0001-11;RUA  ALBINO FERNANDES;106;GALPÃO;SUSSUARANA;41215-770;GLP;01/12/2022;110;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;MARIA JOSÉ RODRIGUES SILVA; 09.517.047/0001-00;RUA  GALILEU;964;QD. 25 LT 01;JARDIM EUROPA;74325-060;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
S;RS;LAJEADO;IRMÃOS SAUTHIER LTDA. - ME; 02.442.356/0001-00;RUA GUILHERME ADOLFO REITH;54;;CONVENTOS;95900-000;GLP;01/12/2022;117;;R$ / 13 kg;LIQUIGÁS
N;PA;CASTANHAL;S C B SANTOS & CIA. LTDA.; 09.435.916/0001-49;ALAMEDA MOEMA;164;;ESTRELA;68743-350;GLP;01/12/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;JABOATAO DOS GUARARAPES;A E DIAS COMÉRCIO DE GÁS ME; 10.298.294/0001-33;RUA   FERNANDO VIEIRA PINTO;159;;PRAZERES;54310-060;GLP;01/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;COMERCIO DE GÁS TOSCANO LTDA ME; 07.007.036/0001-46;RUA SILVA JARDIM;179;;BELEM;03057-070;GLP;01/12/2022;120;;R$ / 13 kg;ULTRAGAZ
CO;GO;LUZIANIA;AUTO POSTO DOM VITAL II LTDA; 10.751.904/0001-02;RUA SAO PAULO;S/N;CHACARAS VERA CRUZ        FAZENDA QUINTA GLEBA;CIDADE OSFAYA;72855-621;GLP;01/12/2022;99,99;;R$ / 13 kg;BRANCA
N;PA;SANTAREM;ROSENILDO SIMAO SILVA; 10.904.300/0001-59;RODOVIA SANTAREM CUIABA;1063;KM    22                        COMUNIDADE TABOCAL;INTERIOR;68030-992;GLP;01/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;BA;SALVADOR;PEDRO VANDERLITO BORGES DOS SANTOS; 07.080.429/0001-85;RUA FLAVIO CAVALCANTE;74;;SUSSUARANA;41214-490;GLP;01/12/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;JUNDIAI;VICENSIO GAS LTDA; 05.306.043/0001-13;AVENIDA ALEXANDRE MILANI;200;;CAXAMBÚ;13218-650;GLP;01/12/2022;118;;R$ / 13 kg;ULTRAGAZ
SE;MG;UBERABA;DARCAN COMÉRCIO DE GÁS E BEBIDAS LTDA.; 11.021.386/0001-34;AVENIDA NELSON FREIRE;865;;LEBLON;38030-000;GLP;01/12/2022;105;;R$ / 13 kg;LIQUIGÁS
N;PA;CASTANHAL;VILA DAS CASTANHEIRAS COMÉRCIO GLP LTDA - ME; 10.478.135/0001-10;AVENIDA ENGENHEIRO  PAULO TITAN;20;;NOVA OLINDA;68742-025;GLP;01/12/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;DUQUE DE CAXIAS;GUINHO DO PILAR COMÉRCIO DE GÁS LP LTDA - ME.; 11.200.416/0001-70;RUA SÃO GERALDO;S/N;QUADRA 26 LOTE 11 LOJA;CHACARAS RIO PETROPOLIS;25230-260;GLP;01/12/2022;90;;R$ / 13 kg;BRANCA
SE;MG;LAVRAS;ROGER ANDRÉ DA SILVA; 11.352.984/0001-96;RUA AGRIPINO AUGUSTO ANDRADE;344;;CENTRO;37200-000;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;DIRETO GAS LTDA; 08.858.900/0002-67;AVENIDA JOAO GOMES CARDOSO;1065;"LETRA: A;";OITIS;32141-119;GLP;01/12/2022;99,99;;R$ / 13 kg;BRANCA
NE;PE;JABOATAO DOS GUARARAPES;LUIZ VITAL E JAQUELINE FERREIRA DEPÓSITO DE GÁS LTDA.; 10.465.252/0001-40;AV. JOSE DE SOUZA RODOVALHO;752;;CAJUEIRO SECO;54330-640;GLP;01/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;CABO FRIO;P & P COMERCIO DE GAS LTDA; 11.183.723/0001-90;RUA CINCO;37;;AQUARIUS;28927-000;GLP;01/12/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;NOVA LIMA;ROGERIO ADRIANO FERNANDES MARQUES; 03.788.290/0002-59;RUA NATAL;481;LETRA B;JARDIM CANADA;34000-000;GLP;01/12/2022;103;;R$ / 13 kg;BRANCA
SE;MG;MANHUACU;VANIA VERISSIMO PEREIRA EIRELI; 11.322.311/0001-93;RUA HERONDINO PEREIRA XAVIER;358;;CENTRO;36900-076;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
NE;PE;PAULISTA;VALMIR GONÇALVES GOMES; 10.735.208/0001-02;RUA TUPANATINGA;286;;PAU AMARELO;53433-340;GLP;01/12/2022;105;;R$ / 13 kg;BAHIANA
CO;GO;CATALAO;MARINA MARIA MATOS MACIEL ME; 01.532.680/0001-57;RUA URUGUAI;220;;BAIRRO DAS AMERICAS;75703-350;GLP;01/12/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;GLAUCIO ALVES FERREIRA; 11.163.860/0001-62;RUA BOULEVARD AMENDOEIRAS;31;QD 67 LT 01;JARDIM ATLANTICO;74343-030;GLP;01/12/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;LUZIANIA;EL SHADDAI COMERCIO LTDA; 11.587.670/0001-72;RUA LUZIANIA;SN;QUADRA88                  LOTE  64;JARDIM DO INGA;72850-130;GLP;01/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;BARUERI;EVERTON PRETO DE GODOY; 12.115.308/0001-61;AVENIDA BRIGADEIRO MANOEL RODRIGUES JORDAO;631;;JARDIM SILVEIRA;06433-010;GLP;01/12/2022;109,99;;R$ / 13 kg;ULTRAGAZ
NE;MA;IMPERATRIZ;D L BONFIM - GÁS; 11.705.523/0001-50;RUA A;2;A;NOVO HORIZONTE;65903-970;GLP;01/12/2022;97;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;RECIFE;PETROGAS COMERCIO VAREJISTA DE GLP EIRELI; 10.445.016/0001-61;RUA PRUDENTE DE MORAES;158;;CAMPO GRANDE;52041-730;GLP;01/12/2022;99,99;;R$ / 13 kg;BAHIANA
CO;MT;SINOP;SAMUCA GAS LTDA; 12.317.595/0001-92;AVENIDA ANDRE ANTONIO  MAGGI;7158;;JARDIM DAS AZALEIAS;78552-664;GLP;01/12/2022;140;;R$ / 13 kg;COPA ENERGIA
SE;SP;TAUBATE;P R BENTO BALON; 11.130.009/0001-33;AVENIDA ASSIS CHATEAUBRIAND;70;;JARDIM INDEPENDENCIA;12031-230;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
NE;BA;SALVADOR;CELGAS COMERCIO DE GAS PARA COZINHA LTDA; 09.191.762/0001-97;AVENIDA ULYSSES GUIMARAES;4286;GALPAO;SUSSUARANA;41213-000;GLP;01/12/2022;117;;R$ / 13 kg;BAHIANA
SE;SP;CAMPINAS;LOVATO COMERCIO DE GAS LTDA; 10.535.245/0001-77;AVENIDA ADAO FOCESI;964;;JARDIM DO LAGO;13050-000;GLP;01/12/2022;114,99;;R$ / 13 kg;ULTRAGAZ
CO;MS;CAMPO GRANDE;TRADIÇÃO GÁS LTDA - ME; 11.813.959/0001-62;RUA TEODORO ROSEVELT;359;;VILA MARLI;79116-190;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
CO;GO;LUZIANIA;AUTO POSTO DOM VITAL III LTDA; 12.095.566/0001-23;QUADRA 06 RUA;6;LOTE  19 A 23 E                 51 A 55;JARDIM ZULEIKA MARIA DE BRASILIA;72850-570;GLP;01/12/2022;99,99;;R$ / 13 kg;BRANCA
NE;PE;PAULISTA;FLAVIO GÁS LTDA - ME; 11.673.697/0001-88;RUA   TCHECO-ESLOVAQUIA;1,172;;PAU AMARELO;53435-610;GLP;01/12/2022;100;;R$ / 13 kg;BAHIANA
CO;MS;CAMPO GRANDE;KERO GAS COMERCIO VAREJISTA DE GAS E ALIMENTOS LTDA; 12.097.987/0001-93;RUA PAIVA MEIRA;200;;SOBRINHO;79110-070;GLP;01/12/2022;105;;R$ / 13 kg;COPA ENERGIA
CO;GO;LUZIANIA;MARCA COMERCIO DE GAS LTDA - ME; 12.612.902/0001-68;AVENIDA   LUCENA RORIZ;22/23;QUADRA 82, LOTE;JARDIM DO INGA;72850-010;GLP;01/12/2022;101,99;;R$ / 13 kg;BRANCA
S;SC;CHAPECO;DORE COMERCIO DE GAS LTDA.; 08.404.664/0001-28;RUA JOÃO ZANI;161;D;MARIA GORETTI;89801-346;GLP;01/12/2022;130;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;DIAS E SOUZA COMERCIO DE GÁS LTDA ME; 12.444.713/0001-23;RUA   VÁRZEA GRANDE;133;;VILA MARGARIDA;79023-180;GLP;01/12/2022;110;;R$ / 13 kg;ULTRAGAZ
N;PA;CASTANHAL;NIPPON  GÁS LTDA - ME; 83.303.776/0001-08;TRAVESSA  CONEGO   LUIS  LEITÃO;2,682;;CENTRO;68743-020;GLP;01/12/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;CAXIAS DO SUL;BCR COMERCIO DE COMBUSTIVEIS LTDA; 14.060.985/0002-36;RODOVIA FEDERAL BR 116;17320;KM    148;PRESIDENTE VARGAS;95054-780;GLP;01/12/2022;119,9;;R$ / 13 kg;ULTRAGAZ
N;RO;JI-PARANA;ROBERTO & NASCIMENTO LTDA - ME; 10.763.213/0001-29;RUA BRASILEIA;2503;;CAFEZINHO;76913-084;GLP;01/12/2022;135;;R$ / 13 kg;FOGAS
SE;MG;CONTAGEM;HERCULANO DEPOSITO DE GAS LTDA; 13.320.659/0001-77;AVENIDA TANCREDO NEVES;360;;XANGRI-LA;32186-440;GLP;01/12/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;TIMOTEO;NELSON & CIA COMÉRCIO DE GÁS LTDA; 11.146.989/0001-62;AVENIDA ACESITA;4,76;;ANA RITA;35182-327;GLP;01/12/2022;110;;R$ / 13 kg;LIQUIGÁS
S;PR;ARAPONGAS;MAURICIO & MAURICIO DISTRIBUIDORA DE GÁS E BEBIDAS LTDA - ME; 14.245.762/0001-62;RUA ARAPACU-GRANDE;11;;COJUNTO FLAMINGOS III;86703-550;GLP;01/12/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;LAVRAS;PETROGAS COMERCIO VAREJISTA DE AGUA E GAS LTDA; 14.789.847/0001-01;RUA CHAGAS DORIA;320;;CENTRO;37200-000;GLP;01/12/2022;100;;R$ / 13 kg;BRANCA
NE;CE;CRATO;MARCOS ANTONIO FIRMO PEIXOTO ME; 08.600.401/0001-94;RUA SAO FRANCISCO;506;1;PINTO MADEIRA;63101-065;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
NE;MA;IMPERATRIZ;D.L. BONFIM COMERCIO; 02.107.579/0002-00;RUA   IRACEMA;628;A;NOVA IMPERATRIZ;65907-120;GLP;01/12/2022;97;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CARAPICUIBA;FERNANDES & BARBOSA COMÉRCIO DE GLP LTDA - ME; 07.160.265/0001-04;AVENIDA   DELFINO CERQUEIRA;676;;CENTRO;06322-060;GLP;01/12/2022;104,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;PAULISTA;ROMILDO SANTANA DA SILVA; 12.550.329/0001-05;RUA CANTINHO MEU (CHA DA MANGABEIRA);17;;TABAJARA;53404-275;GLP;01/12/2022;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0057-36;AVENIDA FRANCA;1604;;BELA VISTA;95076-000;GLP;01/12/2022;95,9;;R$ / 13 kg;BRANCA
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0063-84;RODOVIA BR 116;14,8;KM    145,4;SAO CIRO;95059-520;GLP;01/12/2022;105,9;;R$ / 13 kg;BRANCA
NE;PE;PAULISTA;TACIANE DA SILVA ALVES ME; 13.197.812/0001-10;RUA   PARANATAMA;225;GALPÃO;PAU AMARELO;53433-290;GLP;01/12/2022;95;;R$ / 13 kg;BAHIANA
SE;SP;CARAPICUIBA;T.C.R. DA SILVA COMÉRCIO DE GÁS LTDA - ME; 13.133.628/0001-07;AVENIDA COMENDADOR DANTE CARRARO;1031;;CIDADE ARISTON;06396-000;GLP;01/12/2022;104,99;;R$ / 13 kg;LIQUIGÁS
NE;BA;LAURO DE FREITAS;ML COMERCIO DE GAS LTDA - ME; 15.652.778/0001-52;LOT VIDA NOVA ACESSO II;S/N;LOTE 03;VIDA NOVA;42700-000;GLP;01/12/2022;111;;R$ / 13 kg;BAHIANA
SE;SP;CAMPINAS;POTENCIA BRASIL COMERCIO DE GAS LTDA; 96.245.998/0001-63;RUA DANILO TAVOLARO;27;;JARDIM NOVO CAMPOS ELISEOS;13060-130;GLP;01/12/2022;114,99;;R$ / 13 kg;ULTRAGAZ
NE;BA;SALVADOR;TAISA HELENA MENDONCA SANTIAGO; 17.514.248/0001-73;RUA SAO CRISTOVAO;118;;SUSSUARANA;41213-263;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;COMERCIAL LAPA E GÁS LTDA - ME; 14.070.846/0001-02;RUA ONTARIO;1081;;JARDIM CANADA;34000-000;GLP;01/12/2022;114;;R$ / 13 kg;BRANCA
S;PR;ARAPONGAS;NIPPOGAS REVENDEDORA DE GAS LTDA ME; 17.331.070/0001-25;AVENIDA SIRIEMA;458;;PARQUE SIOMARA;86705-500;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
SE;SP;CARAPICUIBA;GASBOM INOCENCIO SERAFICO I COMERCIO DE GAS LTDA; 14.482.072/0001-27;AVENIDA INOCENCIO SERAFICO;1541;;CENTRO;06320-291;GLP;01/12/2022;105;;R$ / 13 kg;CONSIGAZ
NE;MA;IMPERATRIZ;F DE OLIVEIRA SILVA COMERCIO - ME; 15.384.271/0001-65;RUA   CORIOLANO MILHOMEM;430;;CENTRO;65900-330;GLP;01/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ITAPIRA;COMERCIO DE GAS SILVA E BATISTA LTDA; 19.017.279/0001-44;RUA VITORINO MONEZZI;232;;LOTEAMENTO JOAO DE BARROS;13976-125;GLP;01/12/2022;103;;R$ / 13 kg;ULTRAGAZ
NE;BA;SALVADOR;JULIANA KLIZAS MENEZES - ME.; 19.239.548/0001-17;RUA MOCAMBO;6;;TROBOGY;41745-037;GLP;01/12/2022;120;;R$ / 13 kg;BAHIANA
SE;SP;BOTUCATU;RENATO RUBIO - ME.; 18.085.271/0001-52;RUA   CRUZ PEREIRA;377;;VILA DOS LAVRADORES;18609-080;GLP;01/12/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;SE;ARACAJU;EDILENE DOS REIS PINA; 18.464.497/0001-64;RUA ALAGOAS;1280;;JOSE CONRADO DE ARAUJO;49085-000;GLP;01/12/2022;104,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;BIRIGUI;LUZIA LUIZ XAVIER 25173371870; 19.299.092/0001-80;RUA JOSE ALVES CARNEIRO;479;;ALTO COLINAS;16207-022;GLP;02/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;MIRASSOL;ULTRAFLASH COMERCIO E DISTRIBUIÇÃO DE GAS EIRELI - ME; 19.826.816/0001-05;AVENIDA ELIEZER MAGALHÃES;28-18;;SANTA CASA;15130-000;GLP;01/12/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;CARAPICUIBA;LOPES DISTRIBUIDORA DE GAS LTDA; 19.450.974/0001-03;AVENIDA NOSSA SENHORA  APARECIDA;650;;VILA IZA;06317-160;GLP;01/12/2022;99,99;;R$ / 13 kg;CONSIGAZ
S;PR;ARAPONGAS;MAURI MAZONI; 20.022.763/0001-40;RUA BICO-AGUDO;475;;JARDIM SAN RAFAEL;86703-493;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;DISK GAS COMERCIO LTDA - ME.; 19.749.997/0001-05;AV. JOSE BERNADO DE BARROS;196;;CASCALHO;34000-000;GLP;01/12/2022;115;;R$ / 13 kg;BRANCA
SE;SP;ITAPIRA;JULIO CESAR SANTANA SANTOS 00352370580; 19.714.793/0001-39;RUA VEREADOR  ANISIO BECUZI;70;;LOTEAMENTO POPULAR ISTOR LUPPI;13973-733;GLP;01/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;MOGI MIRIM;G J SILVA COMERCIO DE GAS E AGUA LTDA; 19.725.996/0001-20;AVENIDA EXPEDITO QUARTIERI;1046;;MIRANTE;13802-100;GLP;01/12/2022;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;CAMPO GRANDE;ROBERTO BEZERRA DE ARAUJO; 17.982.627/0001-98;RUA PROFESSOR HENRIQUE CIRILO CORREA;445;;VILA MARLI;79117-250;GLP;01/12/2022;110;;R$ / 13 kg;BRANCA
SE;SP;CAMPINAS;GASBOM AMOREIRAS COMERCIO DE GAS LTDA; 13.831.275/0001-19;AVENIDA RUY RODRIGUEZ;1443;"LOTE: 01-B; QUADRA: 89; : QUARTEIRAO 3558;";JARDIM NOVO CAMPOS ELISEOS;13060-192;GLP;01/12/2022;111,99;;R$ / 13 kg;CONSIGAZ
CO;MS;CAMPO GRANDE;V. R. COSTA ME; 20.114.628/0001-25;RUA SANTA  ROSA;19;;SANTA LUZIA;79116-664;GLP;01/12/2022;104,99;;R$ / 13 kg;BRANCA
CO;GO;LUZIANIA;JT COMERCIO DE GAS LTDA - ME; 19.577.427/0001-85;RUA   GOIANIA;SN;QUADRA 115 LOTE 02;JARDIM DO INGA;72850-350;GLP;01/12/2022;105;;R$ / 13 kg;BRANCA
NE;MA;IMPERATRIZ;CARAIBAS COMERCIO E SERVIÇOS LTDA; 10.313.497/0001-51;AVENIDA   BERNARDO SAYÃO;814;;NOVA IMPERATRIZ;65907-000;GLP;01/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;JABOATAO DOS GUARARAPES;EVANIA RICARTE DA SILVA; 18.441.130/0001-25;RUA CONDE DA BOA VISTA;15;;PRAZERES;54340-570;GLP;01/12/2022;100;;R$ / 13 kg;BAHIANA
NE;BA;SALVADOR;EG DISTRIBUIDORA DE GAS LTDA; 21.409.132/0001-41;RUA BAHIA;542;GALPAO;TANCREDO NEVES;41210-000;GLP;01/12/2022;120;;R$ / 13 kg;BAHIANA
SE;MG;CONTAGEM;G A S COMERCIO E TRANSPORTES LTDA; 21.145.299/0001-42;RUA APUIARES;300;;PARQUE XANGRI-LA;32186-340;GLP;01/12/2022;110;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;ITU;GASMAIS COMERCIO DE GAS ITU EIRELLI ME; 01.355.595/0002-41;AVENIDA   EUGEN WISSMANN;1967;JD SÃO JORGE;SAO LUIZ;13304-270;GLP;01/12/2022;110;;R$ / 13 kg;CONSIGAZ
NE;PE;PAULISTA;R P DO NASCIMENTO COMERCIO VAREJISTA DE GAS (GLP); 20.743.504/0001-09;RUA RIO AMAZONAS;113;;NOBRE;53401-710;GLP;01/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;MOGI GUACU;LUCIANE APARECIDA TOLEDO - ME; 12.385.933/0001-23;RUA PAULA BUENO;444;;CENTRO;13840-040;GLP;01/12/2022;99,99;;R$ / 13 kg;CONSIGAZ
SE;SP;JUNDIAI;ALÔ GÁS COMÉRCIO DE GÁS E ÁGUA LTDA; 09.061.758/0001-04;AVENIDA SAO PAULO;842;;VILA ARENS II;13202-610;GLP;01/12/2022;101,99;;R$ / 13 kg;BRANCA
NE;SE;ARACAJU;OLINO REVENDEDORA DE GLP LTDA; 22.487.170/0001-85;AVENIDA GONCALO PRADO ROLEMBERG;1820;;SAO JOSE;49015-300;GLP;01/12/2022;104,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;LUIRIS MARINHO PEREIRA DE LIMA 81676301100; 18.505.980/0001-40;RUA D 34;1966;"QD 76A; LOTE 03; SALA 02";VILA NOVO HORIZONTE;74363-750;GLP;01/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;MIRASSOL;DOACIR ZARPELÃO 05833385857; 22.219.227/0001-65;RUA NOVE DE JULHO;1325;;SÃO JOSÉ;15130-000;GLP;01/12/2022;105;;R$ / 13 kg;LIQUIGÁS
NE;CE;CRATO;ANA LEIDE RODRIGUES COELHO ME; 21.917.594/0001-70;RUA CORENEL MANOEL LUDGERO;227;;PINTO MADEIRA;63102-300;GLP;01/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;RECIFE;J. G. COUTINHO DE ARAUJO - ME; 19.344.824/0001-07;RUA CONEGO OLIMPIO TORRES;63;;CAMPINA DO BARRETO;52121-050;GLP;01/12/2022;95;;R$ / 13 kg;LIQUIGÁS
S;PR;ARAUCARIA;MATEUS ZANELLA ZANCA E CIA LTDA - ME; 21.093.065/0001-07;Rua Marechal  Juarez Távora;296;;Passaúna;83704-160;GLP;01/12/2022;105;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;GILZA DIONISIO DA SILVA DE QUEIROZ; 21.810.790/0001-40;RUA ALBERTO TORRES;393;;VILA SERRADINHO;79104-030;GLP;01/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;SAO GONCALO;TRES IRMAOS COMERCIO E TRANSPORTE DE GLP EIRELI; 24.071.345/0001-02;AVENIDA ALZIRA VARGAS DO AMARAL PEIXOTO;94;;LARANJAL;24721-020;GLP;01/12/2022;99,99;;R$ / 13 kg;BRANCA
SE;MG;LAVRAS;RAJE GAS COMERCIO DE GAS LTDA; 23.705.813/0001-82;RUA DONATO BAUTI;137;;ARTHUR BERNARDES;37200-000;GLP;01/12/2022;110;;R$ / 13 kg;FOGAS
N;RO;JI-PARANA;COMERCIO DE GENEROS ALIMENTICIOS TIO BEKE LTDA ME; 84.652.643/0001-00;AVENIDA BRASIL;3449;;HABITAR BRASIL;76909-857;GLP;01/12/2022;126;;R$ / 13 kg;FOGAS
SE;SP;MIRASSOL;IRACI RIBEIRO DE FREITAS AGUA E GAS - ME; 14.014.996/0005-22;AV FREI ANTONIO ZIMMERMANN;22-86;;JARDIM FLAMBOYANT;15130-000;GLP;01/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ARACATUBA;THIAGO ITALO BURGARELLI 37883951840; 24.461.722/0001-01;AVENIDA IBIRAPUERA;1262;;PALMEIRAS;16071-165;GLP;01/12/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;MAXXIGÁS COMERCIAL LTDA ME; 03.480.334/0001-06;AVENIDA   MONTEMAGNO;700;;VILA FORMOSA;03371-000;GLP;01/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;NOVA LIMA;RN GÁS LTDA ME; 24.832.028/0001-53;AV CANADA;510;;JARDIM CANADA;34000-000;GLP;01/12/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;SP;ARACATUBA;FERNANDA PEDAO DA SILVA; 24.727.717/0001-06;AVENIDA PRESTES MAIA;1434;;AMIZADE;16074-325;GLP;01/12/2022;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;CASTANHAL;ULTRAGAZ MIL LTDA ME; 26.278.056/0001-04;ALAMEDA PADRE  ROLIM;139;EQUINA COM ALAMEDA PADRE CICERO;CAIÇARA;68743-580;GLP;01/12/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;BARRETOS;SOUSA & TERENCIO COMERCIO DE GAS LTDA; 26.529.674/0001-71;AVENIDA 43;30;;CENTRO;14780-420;GLP;01/12/2022;120;;R$ / 13 kg;CONSIGAZ
SE;SP;CARAPICUIBA;ELAINE CRISTINA CORREA PALERMO 28459158888; 22.546.308/0001-70;AVENIDA RUI BARBOSA;2208;;VILA SANTA TEREZINHA;06311-001;GLP;01/12/2022;109,99;;R$ / 13 kg;ULTRAGAZ
