Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;ANAPOLIS;SUPERCHAMA GÁS LTDA - ME; 08.474.716/0001-32;RUA CRISTAL ESQ. COM RUA BRASILIA;220;QUADRA 09 LOTE 17;ITAMARATY;75050-060;GLP;01/11/2022;115;;R$ / 13 kg;BRANCA
S;PR;SAO JOSE DOS PINHAIS;SANTANA & SANTOS COMÉRCIO DE GÁS LTDA.; 08.623.497/0001-06;RUA FRANCISCO DAL NEGRO;3389;;COLONIA RIO GRANDE;83026-320;GLP;01/11/2022;95;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO BERNARDO DO CAMPO;MENDES DIAS COMÉRCIO DE GÁS LTDA.; 08.699.211/0001-76;AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO;3720;;PARQUE NEIDE;09850-305;GLP;01/11/2022;105;;R$ / 13 kg;LIQUIGÁS
S;RS;PORTO ALEGRE;CENTRAL PORTO GAS COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO LTDA; 09.147.784/0001-50;AVENIDA ASSIS BRASIL;7270;;SARANDI;91140-000;GLP;01/11/2022;110;;R$ / 13 kg;ULTRAGAZ
S;PR;CAMBE;GIBIM & GIBIM LTDA; 04.570.493/0001-56;AVENIDA BERNARDINO DE CAMPOS;279;;JARDIM SAO PAULO;86191-550;GLP;01/11/2022;120;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;JMQ COMERCIO DE GAS LTDA; 05.484.457/0001-32;AREA ADE/SUL CONJUNTO 7 LOTE;20;;SAMAMBAIA;72314-707;GLP;01/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;CABO FRIO;R.C.L. DE OLIVEIRA COMERCIO E REPRESENTACOES; 05.970.194/0001-71;ESTRADA DE BUZIOS;24;;JARDIM ESPERANCA;28905-000;GLP;01/11/2022;85,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;FORTALEZA;ARRUDÃO MONTESE COMÉRCIO DE GÁS LTDA.; 02.424.924/0001-40;RUA IRMÃ BAZET;490;;MONTESE;60420-670;GLP;01/11/2022;105;;R$ / 13 kg;BAHIANA
CO;MT;VARZEA GRANDE;MARCIO PELLISARI VIANA EIRELI; 09.521.213/0001-33;RUA AMAZONAS (LOT JD ESTADOS);5;QUADRA23                  LOTE  1 - 2 - 3;JARDIM DOS ESTADOS;78158-010;GLP;01/11/2022;120;;R$ / 13 kg;COPA ENERGIA
CO;GO;ANAPOLIS;SUPERVI DISTRIBUIDOR DE ALIMENTOS LTDA.; 07.503.617/0007-64;AVENIDA SEBASTIAO PEDRO JUNQUEIRA;2015;;JARDIM AMÉRICA;75115-110;GLP;01/11/2022;115;;R$ / 13 kg;LIQUIGÁS
S;PR;GUARAPUAVA;VALDECIR JOSE VIER COMERCIO DE GAS  - ME; 09.274.084/0001-26;AVENIDA SALVADOR GOMES;12;;VILA BELA;85027-250;GLP;01/11/2022;120;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;MARIA SEVERINA SANTOS - ME; 03.285.006/0001-40;R NOVA;75;;CHA DE BEBEDOURO;57018-790;GLP;01/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;ANAPOLIS;TURBOGAS COMERCIO DE GAS LTDA; 10.446.910/0001-56;AVENIDA UNIVERSITARIA;3795;;JARDIM DAS AMERICAS II ETAPA;75070-415;GLP;01/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;CABO FRIO;CHAMA QUENTE REVENDEDORA DE GÁS LTDA.; 09.656.038/0001-91;AVENIDA AMERICA CENTRAL;1220;LOTES 04 E 05 - QUADRA T;JARDIM OLINDA;28909-583;GLP;01/11/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;BENTE GAS LTDA; 09.381.204/0001-94;RUA MANUEL NUNES VIANA;115;;TUPI;31844-250;GLP;01/11/2022;130;;R$ / 13 kg;NGC DISTRIBUIDORA
NE;AL;MACEIO;GTS COMERCIAL DE GAS LTDA - EPP; 09.227.789/0001-92;AVENIDA DESEMBARGADOR  MARIO GUIMARAES;39;A;POCO;57025-080;GLP;01/11/2022;110;;R$ / 13 kg;BAHIANA
NE;AL;MACEIO;R. S. COMÉRCIO DE GLP LTDA - ME; 10.628.463/0001-56;AV. COMENDADOR GUSTAVO PAIVA;5868;;CRUZ DAS ALMAS;57038-000;GLP;01/11/2022;120;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;RAIMUNDO AMADEU DA SILVA; 08.360.347/0001-57;RUA 91;1;GALPÃO 01;CIDADE NOVA;69096-220;GLP;01/11/2022;112;;R$ / 13 kg;FOGAS
NE;PI;TERESINA;ISADORA C. DA SILVA SAMPAIO COMERCIO DE GAS ME; 10.390.634/0001-51;RUA   ITAUEIRA;3493;;TRES ANDARES;64016-560;GLP;01/11/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;NILOPOLIS;H.AMARAL & CIA LTDA ME; 05.274.003/0001-37;RUA  JOSE DA SILVA BRAGA;385;;OLINDA;26545-240;GLP;01/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;BRAGANCA PAULISTA;LUIS DONIZETE DO PRADO GÁS - ME; 10.768.627/0001-40;AVENIDA   PASCHOALINO CATALDO;77;;JARDIM SÃO MIGUEL;12903-400;GLP;01/11/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;MA;IMPERATRIZ;M. F. LIMA COMERCIO LTDA; 10.759.368/0001-91;RUA  DA PAZ;430;;SANTA INES;65919-270;GLP;01/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;SC;BLUMENAU;DARLAN GAS E AGUA LTDA; 08.949.064/0001-45;RUA JULIO MICHEL;641;;FORTALEZA;89055-001;GLP;01/11/2022;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;JUAZEIRO DO NORTE;EDILENE MACIEL FERREIRA - ME; 10.769.885/0001-41;RUA  FRANCISCO MARTINS DE SOUSA;460;;FREI DAMIÃO;63041-690;GLP;01/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;MARIA DO SOCORRO AMARAL DA SILVA; 03.723.298/0001-56;RUA ALANA REBECA DA SILVA REGO;S/N;QD.60 LOTE 15;MANGABEIRA;58085-000;GLP;01/11/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;SC;BLUMENAU;SAGATOR COMERCIO DE GAS EIRELI; 11.024.737/0001-60;RUA SAMUEL MORSE;926;;FORTALEZA;89058-010;GLP;01/11/2022;135;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NILOPOLIS;FAMÍLIA DO GÁS COMÉRCIO DE GÁS LTDA.; 10.949.025/0001-90;RUA MAESTRO DJALMA DO CARMO;954;LOTE 162 GALPÃO;CABUIS;78809-507;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;PINHEIRO GÁS LTDA; 10.819.115/0001-66;RUA  BOM JESUS DOS NAVEGANTES;60;A;TRAPICHE DA BARRA;57010-690;GLP;01/11/2022;95;;R$ / 13 kg;MINASGAS
SE;SP;ATIBAIA;LUIZ CARLOS RIGORINI - ME; 10.349.163/0001-38;AL PROFESSOR LUCAS NOGUEIRA GARCEZ;3919;;JARDIM PAULISTA;12947-000;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
SE;MG;SETE LAGOAS;C P F FAVARATO; 10.759.097/0001-74;RUA PROFESSOR ABEYLARD;1016;;NOSSA SENHORA DAS GRACAS;35701-970;GLP;01/11/2022;107;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;TORRES E CARVALHO COM. DE GÁS E ÁGUA MINERAL  LTDA.; 11.198.528/0001-33;RUA PROFESSOR  LUIZ CARLOS DE LYRA NETTO;226;;MANGABEIRA;58058-010;GLP;01/11/2022;99,99;;R$ / 13 kg;BAHIANA
SE;RJ;NILOPOLIS;SR. GÁS COMÉRCIO DE GÁS LIQUEFEITO LTDA.; 10.915.043/0001-50;RUA ALBERTO TEIXEIRA DA CUNHA;893;;CENTRO;26510-614;GLP;01/11/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;JUAZEIRO DO NORTE;S. E. G. MOURA GÁS - ME.; 10.355.140/0001-36;RUA VALDOMIRO MARCAL DO CARMO;8;;TRIANGULO;63041-080;GLP;01/11/2022;112;;R$ / 13 kg;MINASGAS
NE;AL;MACEIO;S F DE CARVALHO SOUZA - ME; 11.140.573/0001-37;RUA VALDO ARAUJO DE AZEVEDO;193;QUADRA 19 CONJ. JOAQUIM LEÃO;PONTA GROSSA;57020-973;GLP;01/11/2022;110;;R$ / 13 kg;BAHIANA
SE;RJ;NILOPOLIS;L. & D. COMERCIO VAREJISTA DE BOTIJAO DE GAS (GLP) LTDA.; 11.295.273/0001-27;RUA MAESTRO DJALMA DO CARMO;397;FUNDOS;CENTRO;26540-120;GLP;01/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PB;JOAO PESSOA;ROGERIO PINHEIRO DA COSTA; 10.954.798/0001-64;RUA   ABELARDO PEREIRA DOS SANTOS;155;;BANCARIOS;58051-810;GLP;01/11/2022;99,99;;R$ / 13 kg;MINASGAS
N;AM;MANAUS;R R DO N SALES - ME.; 07.793.740/0001-71;RUA 17;2;QD. 106, CJ CN, ET 2, NC 3;CIDADE NOVA;69094-170;GLP;01/11/2022;115;;R$ / 13 kg;AMAZONGÁS
SE;RJ;CABO FRIO;EXTRAGAS DE CABO FRIO COMERCIO E DISTRIBUIDORA EIRELI; 10.989.532/0001-57;RUA ESIO CARDOSO DA FONSECA;S/N;QUADRA02                  LOTE  4 E 5;JARDIM ESPERANCA;28920-000;GLP;01/11/2022;84,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;W. M. DE SOUZA WEBDERSIN M DE SOUZA DISTRIBUIDORA DE GAS; 11.006.643/0001-69;RUA FRANCISCO RODRIGUES DE MIRANDA;517;;FERNAO DIAS;31920-200;GLP;01/11/2022;105;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;J. M. COMÉRCIO DE GÁS LTDA.; 11.493.862/0001-10;ALAMEDA  ANTONIO VIEIRA COSTA;0,25;LOTE JARDIM PETROPOLIS II B;PETROPOLIS;57062-030;GLP;01/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;TXT COMÉRCIO DE GÁS E ÁGUA LTDA. - ME; 01.596.012/0001-93;ADE SUL CONJUNTO;7;LOTE 05;SAMAMBAIA - SUL;72330-000;GLP;01/11/2022;99,99;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;LEVI CAVALCANTE LIMA - ME; 10.956.341/0001-99;AVENIDA PRESIDENTE GETULIO VARGAS;1000;;SERRARIA;57046-140;GLP;01/11/2022;110;;R$ / 13 kg;COPA ENERGIA
NE;AL;MACEIO;ESTER ALBUQUERQUE DA SILVA; 11.178.714/0001-00;RUA   CAMARAGIBE;36;;CRUZ DAS ALMAS;57038-240;GLP;01/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;AL;MACEIO;DISTRIBUIDORA DE ALIMENTOS JACARECICA LTDA.; 01.224.986/0001-46;RUA D;2516;CONJUNTO JACARECICA;JACARECICA;57036-540;GLP;01/11/2022;110;;R$ / 13 kg;BAHIANA
SE;SP;SAO BERNARDO DO CAMPO;LUBERGAS COMERCIO DE GAS LTDA - ME; 11.352.785/0001-88;AVENIDA DOUTOR  JOSÉ FORNARI;1827;;FERRAZÓPOLIS;09790-400;GLP;01/11/2022;117,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;JALES;MIGUEL MOREIRA TEIXEIRA - ME; 11.350.302/0001-06;AVENIDA AMERICA DO SUL;3290;;JD SANTO EXPEDITO;15700-000;GLP;01/11/2022;95;;R$ / 13 kg;BRANCA
NE;PE;RECIFE;LUIZ BERTO GOMES FILHO; 09.052.341/0001-85;RUA DOUTOR MACHADO;625;;CAMPO GRANDE;52040-020;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
SE;RJ;ANGRA DOS REIS;NOVA ANGRA COMÉRCIO DE GÁS E ÁGUA LTDA. ME.; 10.308.370/0001-44;RUA  AZEVEDO E SOUZA;180;LOTE 33;JARDIM BALNEÁRIO;23906-010;GLP;01/11/2022;120;;R$ / 13 kg;BRANCA
SE;SP;VOTORANTIM;LIDERGAS DE VOTORANTIM COMERCIO DE GAS LTDA; 10.850.076/0001-60;AVENIDA LUIZ DO PATROCINIO FERNANDES;189;;DOMINGUINHOS;18110-005;GLP;01/11/2022;104,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;VARZEA GRANDE;F. A. DA SILVA KAZIKAWA ME; 11.732.290/0001-84;AVENIDA ALZIRA SANTANA;1569;;NOVA VARZEA GRANDE;78135-750;GLP;01/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;AL;MACEIO;M M CORREIA DOS SANTOS - GÁS; 12.215.010/0001-23;R. PARANÁ;206;;POÇO;57025-971;GLP;01/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CAMBE;FOGAS COMERCIO DE GAS LTDA; 07.928.253/0001-79;RUA MARECHAL DEODORO DA FONSECA;263;;NOVO BANDEIRANTES I;86187-110;GLP;01/11/2022;105;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;JOSÉ WEILANIO DE LIMA; 11.182.667/0001-79;RUA  MESSEJANA;8812;TERREO;REDENCÃO;69049-302;GLP;01/11/2022;116;;R$ / 13 kg;FOGAS
NE;PE;RECIFE;PETROGAS COMERCIO VAREJISTA DE GLP EIRELI; 10.445.016/0001-61;RUA PRUDENTE DE MORAES;158;;CAMPO GRANDE;52041-730;GLP;01/11/2022;112;;R$ / 13 kg;BAHIANA
NE;RN;MOSSORO;CRISTIANE RAQUEL GUILHERME GUEDES; 11.692.881/0001-75;RUA JOAO CORDEIRO;1;;BARROCAS;59621-030;GLP;01/11/2022;115;;R$ / 13 kg;BAHIANA
NE;AL;MACEIO;MAURICIO N DA SILVA - ME; 12.576.201/0001-10;RUA PAO DE ACUCAR;501;A;CANAA;57080-100;GLP;01/11/2022;100;;R$ / 13 kg;BAHIANA
SE;SP;GUARULHOS;MARIA SUZETTE FERREIRA MARTINS; 04.998.924/0002-60;AVENIDA SALGADO FILHO;2524;;CENTRO;07115-000;GLP;01/11/2022;99,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;CAMPINAS;LOVATO COMERCIO DE GAS LTDA; 10.535.245/0001-77;AVENIDA ADAO FOCESI;964;;JARDIM DO LAGO;13050-000;GLP;01/11/2022;114,9;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;ELICIANO DA CRUZ CIRIACO; 11.220.470/0001-87;RUA GIRUA;919;;CIDADE NOVA;69095-000;GLP;01/11/2022;115;;R$ / 13 kg;AMAZONGÁS
S;PR;APUCARANA;COMÉRCIO DE GÁS GUERRA LTDA ME; 10.758.633/0001-17;AVENIDA   AMERICA;52;;JARDIM AMERICA;86807-050;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;BOTURA & FAGUNDES LTDA; 02.636.146/0015-59;RUA CAPITAO COSTA;408;LOT C SUL;CENTRO SUL;78110-035;GLP;01/11/2022;120;;R$ / 13 kg;COPA ENERGIA
CO;MT;VARZEA GRANDE;BOTURA & FAGUNDES LTDA; 02.636.146/0006-68;RUA   JULIO DOMINGOS DE CAMPOS;S/N;QUADRA 15 LOTE 05/06 ESQ 15 DE NOVEMBRO;JARDIM GLORIA L;78140-340;GLP;01/11/2022;113;;R$ / 13 kg;COPA ENERGIA
NE;CE;JUAZEIRO DO NORTE;COMERCIO DE GAS J C LTDA; 12.921.857/0001-23;RUA RUI BARBOSA;2,155;;PIRAJÁ;63030-000;GLP;01/11/2022;110;;R$ / 13 kg;COPA ENERGIA
CO;MT;VARZEA GRANDE;ITAEL ESTEVAM NETO E CIA LTDA; 12.361.784/0001-62;RUA ALVES DE OLIVEIRA;455;;MANGA;78115-700;GLP;01/11/2022;120;;R$ / 13 kg;COPA ENERGIA
S;SC;FLORIANOPOLIS;FRANK  & CIA COMÉRCIO DE GÁS & ÁGUA LTDA - ME; 06.006.453/0001-01;ESTRADA   DARIO MANOEL CARDOSO;1;;INGLESES DO RIO VERMELHO;88058-400;GLP;01/11/2022;123;;R$ / 13 kg;BRANCA
S;SC;FLORIANOPOLIS;JULIANO ZOELIO DE ALMEIDA - ME; 12.871.071/0001-49;SERVIDÃO  MARIA SILVA RAMOS;413;;INGLESES DO RIO VERMELHO;88058-265;GLP;01/11/2022;120;;R$ / 13 kg;ULTRAGAZ
N;TO;PALMAS;LUCIEL SILVA LIMA - ME; 08.226.627/0001-77;112 SUL, RUA  SR 7;S/N;LOTE  01;PLANO DIRETOR SUL;77020-176;GLP;01/11/2022;120;;R$ / 13 kg;LIQUIGÁS
S;SC;FLORIANOPOLIS;THIAGO  TELE GÁS E ÁGUA LTDA - ME; 06.006.491/0001-64;SERVIDÃO   MARTINHO MANOEL DA SILVEIRA;S/N;;SÃO JOÃO  DO RIO VERMELHO;88060-235;GLP;01/11/2022;130;;R$ / 13 kg;BRANCA
SE;SP;VOTORANTIM;MIRIAM VIEIRA MARIANO BATISTA VOTORANTIM - ME; 11.432.337/0001-94;AVENIDA PEDRO AUGUSTO RANGEL;160;;JARDIM PAULISTA;18113-141;GLP;01/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ATIBAIA;PORTÃO COMÉRCIO DE GÁS E ÁGUA LTDA; 13.288.996/0001-24;RUA ANTONIO CUNHA LEITE;2085;;BAIRRO DO PORTÃO;12948-110;GLP;01/11/2022;110;;R$ / 13 kg;LIQUIGÁS
S;SC;BLUMENAU;BECHER COMERCIO DE GAS LTDA ME; 07.051.559/0001-90;RUA HERMANN TRIBESS;726;;TRIBESS;89057-300;GLP;01/11/2022;130;;R$ / 13 kg;LIQUIGÁS
SE;MG;CONTAGEM;DISTRIBUIDORA DE GÁS GAROTÃO LTDA ME; 12.962.804/0001-50;RUA PASSOS;612;;SANTA HELENA;32015-030;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;GESSIEL CAVALCENTE DA SILVA ME.; 11.794.606/0001-62;RUA PROFESSOR LUIZ CARLOS DE SOUZA NETO;40;;PRADO;57014-350;GLP;01/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PI;TERESINA;J DA CRUZ E SILVA; 13.644.674/0001-70;RUA QUINZE DE NOVEMBRO;6179;"QUADRA: 00G LOTE 04;";LOURIVAL PARENTE;64022-350;GLP;01/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;SC;BLUMENAU;MARCELO COMERCIO DE GAS LTDA ME; 14.215.012/0001-48;RUA PRIMEIRO DE JANEIRO;260;FUNDOS;ITOUPAVA NORTE;89053-200;GLP;01/11/2022;130;;R$ / 13 kg;LIQUIGÁS
SE;RJ;NILOPOLIS;NILOGAS COMERCIO DE GAS LTDA ME; 10.906.581/0001-89;RUA   VICENTE CELESTINO;625;;CENTRO;26525-530;GLP;01/11/2022;100;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;UNIGAS COMERCIO VAREJISTA DE GLP LTDA; 41.636.085/0001-86;AVENIDA BERNARDO MANUEL;9150;;PARQUE DOIS IRMAOS;60761-282;GLP;01/11/2022;110;;R$ / 13 kg;COPA ENERGIA
NE;AL;MACEIO;MARGARIDA NASCIMENTO TORREIRO DE CARVALHO ME.; 11.063.988/0002-35;AVENIDA BRASIL;227;FUNDOS;POCO;57025-070;GLP;01/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;VARZEA GRANDE;W.G.WEIMER- ME; 12.707.962/0001-64;RUA DA INDEPENDENCIA;676;;CENTRO SUL;78110-149;GLP;01/11/2022;116;;R$ / 13 kg;ULTRAGAZ
S;SC;JOINVILLE;REVENDA DE GÁS FERRARI & FERRARI LTDA ME.; 14.476.083/0001-02;RUA DR. JULIO MESQUITA FILHO;360;;JARDIM IRIRIU;89224-240;GLP;01/11/2022;115;;R$ / 13 kg;ULTRAGAZ
NE;AL;MACEIO;ADALBERTO LUIZ JATOBA CABRAL  00992975409; 14.275.290/0001-90;RUA RADIALISTA  HAROLDO MIRANDA;19;;PRADO;57010-120;GLP;01/11/2022;110;;R$ / 13 kg;MINASGAS
NE;PI;TERESINA;B. VIEIRA DA CRUZ COMERCIO DE GÁS - ME; 14.982.279/0001-60;RUA RUI BARBOSA;4937;;MAFRENSE;64004-650;GLP;01/11/2022;110;;R$ / 13 kg;BAHIANA
CO;MT;CUIABA;COMERCIO LEBLON GAS E AGUA LTDA - ME; 04.851.668/0001-01;RUA   BOA VISTA;560;;JARDIM LEBLON;78060-038;GLP;01/11/2022;120;;R$ / 13 kg;LIQUIGÁS
S;RS;PELOTAS;E. P. FERNANDES; 09.115.740/0001-48;AVENIDA   FERREIRA VIANA;760;;AREAL;96085-000;GLP;01/11/2022;107;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;CENTRAL GAS E AGUA LTDA; 09.087.684/0002-66;RUA JOANA DARC;51;;PITANGUINHA;57057-971;GLP;01/11/2022;99,99;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;NIZALVA ALVES DA ROCHA - ME; 13.657.174/0001-73;RUA BARAO DE AGUAPEI;1;;JARDIM ITORORO;78138-810;GLP;01/11/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;FLORIANOPOLIS;GILBERTO JOSÉ NUNES 7435144987; 16.560.475/0001-72;RODOVIA JOAO GUALBERTO SOARES;4501;CASA;SAO JOAO DO RIO VERMELHO;88060-000;GLP;01/11/2022;125;;R$ / 13 kg;LIQUIGÁS
NE;PE;CARUARU;J A SILVA DE OLIVEIRA; 10.314.246/0001-91;RUA JANUARIO DA CUNHA BARBOSA;340;;UNIVERSITARIO;55016-510;GLP;01/11/2022;90;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;L C CAMPOS DE SOUZA - ME; 12.892.239/0001-00;RUA   TAMBIARA;22;QUADRA 25;CIDADE NOVA;69090-060;GLP;01/11/2022;120;;R$ / 13 kg;AMAZONGÁS
SE;RJ;BARRA MANSA;KIAGUA 100 DISTRIBUIDORA DE BEBIDAS LTDA - ME; 01.392.438/0001-25;AVENIDA PRESIDENTE KENNEDY;818;;ANO BOM;27323-642;GLP;01/11/2022;104;;R$ / 13 kg;ULTRAGAZ
SE;SP;ATIBAIA;RACHID COMERCIO DE GAS LTDA - ME; 10.286.226/0001-54;AVENIDA PREFEITO ANTONIO JULIO TOLEDO GARCIA LOPES;1290;;JARDIM DAS CEREJEIRAS;12954-270;GLP;01/11/2022;110;;R$ / 13 kg;ULTRAGAZ
CO;DF;BRASILIA;JG COMERCIO DE GLP LTDA; 17.846.758/0001-48;QUADRA QN 503 CONJUNTO 05 LOTE;1;;SAMAMBAIA;72311-405;GLP;01/11/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MT;VARZEA GRANDE;LEEIZA MENDES DE BARROS CARVALHO; 13.907.418/0001-29;RUA PRESIDENTE VENCESLAU BRAZ;28;QUADRA13                  LOTE  28;JARDIM GUANABARA;78150-000;GLP;01/11/2022;120;;R$ / 13 kg;BRANCA
S;SC;CRICIUMA;VISA COMERCIO E TRANSPORTES DE GAS LTDA - ME; 17.708.243/0001-81;AVENIDA UNIVERSITARIA;4205;;SAO DEFENDE;88808-000;GLP;01/11/2022;119;;R$ / 13 kg;ULTRAGAZ
S;PR;CAMBE;SUPER FACIL COMERCIO DE GAS LTDA; 14.376.568/0001-16;AVENIDA BRASIL;803;FUNDOS;CENTRO;86181-010;GLP;01/11/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;FORTALEZA;CARVALHO COMERCIAL DE GAS LTDA - ME; 17.312.023/0001-34;RUA DOUTOR  JOAO AMORA;1303;;VILA MANUEL SATIRO;60713-300;GLP;01/11/2022;110;;R$ / 13 kg;LIQUIGÁS
S;PR;APUCARANA;ALESANDRO DE SOUZA 00365951951; 18.738.023/0001-63;AVENIDA AVIACAO;519;;JARDIM TRABALHISTA;86807-000;GLP;01/11/2022;110;;R$ / 13 kg;BRANCA
CO;GO;ANAPOLIS;C A DUARTE - PANIFICADORA E PIZZARIA BELLO PAO; 12.583.305/0001-52;AVENIDA  DO PIRINEUS;S/N;QD. 12 LT. 26;PARQUE DOS PIRINEUS;75071-600;GLP;01/11/2022;115;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;E M CAVALCANTE GAS LTDA; 18.708.136/0001-16;RUA BALDUINO FREIRE;777;;PADRE ANDRADE;60356-332;GLP;01/11/2022;110;;R$ / 13 kg;MINASGAS
SE;SP;BOTUCATU;RENATO RUBIO - ME.; 18.085.271/0001-52;RUA   CRUZ PEREIRA;377;;VILA DOS LAVRADORES;18609-080;GLP;01/11/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;ANAPOLIS;WELLINGTON ALVES MONTEIRO 73439690130; 18.957.503/0001-15;RUA   GOIANAPOLIS;S/N;QUADRA 45, LOTE 17, SALA 01;JARDIM ALEXANDRINA;75060-220;GLP;01/11/2022;115;;R$ / 13 kg;LIQUIGÁS
S;SC;FLORIANOPOLIS;RF COMÉRCIO VAREJISTA DE BEBIDAS E GÁS LTDA - ME; 18.371.456/0001-23;ESTRADA VEREADOR  ONILDO LEMOS;1840;;INGLESES DO RIO VERMELHO;88058-700;GLP;01/11/2022;113;;R$ / 13 kg;LIQUIGÁS
CO;MT;VARZEA GRANDE;ROSANA DE SOUZA ROCHA 00981268145; 19.299.187/0001-02;RUA PERNAMBUCO (LOT N V GRANDE);550;;CENTRO SUL;78135-595;GLP;01/11/2022;114,99;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;J.F.C. DOS SANTOS DEPOSITO DE GAS LTDA; 20.081.728/0001-00;QUADRA QS 120 CONJUNTO 7 LOTE;3;;SAMAMBAIA SUL (SAMAMBAIA);72304-507;GLP;01/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;JR GAS LTDA; 19.988.655/0001-48;RUA JOSE LINS DO REGO;937;;TUPI A;31842-350;GLP;01/11/2022;105;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;AGUIA GAS E AGUA LTDA - ME; 20.531.319/0001-50;RUA DAMAS RIBEIRO;480;;ÁGUA BRANCA;32310-470;GLP;01/11/2022;128;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;CARUARU;CARUARU COMERCIO DE GLP LTDA; 20.550.366/0001-41;RUA ALEXANDRINO BOA VENTURA;264;;KENNEDY;55036-525;GLP;01/11/2022;100;;R$ / 13 kg;MINASGAS
NE;PE;CARUARU;JOSE LUIZ LOURENCO SOBRAL 07352466452; 19.564.908/0001-56;3A TRAVESSA   CICERO JOSE DUTRA;40 B;;PETROPOLIS;55030-583;GLP;01/11/2022;90;;R$ / 13 kg;MINASGAS
