Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;PA;BELEM;A D OLIVEIRA & CIA LTDA; 10.249.951/0003-14;AVENIDA VISCONDE DE SOUZA FRANCO;529;;UMARIZAL;66053-000;GLP;03/10/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PI;TERESINA;HELTON DA S. OLIVEIRA LTDA; 36.378.341/0001-42;AVENIDA DOUTOR MANOEL AYRES NETO;6260;;SANTO ANTONIO;64033-660;GLP;03/10/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;SAO PAULO;BROOKLINGAS COMERCIO DE GAS LTDA; 28.197.449/0001-00;AVENIDA JOAO DIAS;159;;SANTO AMARO;04723-000;GLP;03/10/2022;111;;R$ / 13 kg;CONSIGAZ
N;PA;BELEM;MARAJO CARDOSO COMERCIO VAREJISTA DE GLP LTDA; 11.001.001/0002-58;RODOVIA AUGUSTO MONTENEGRO;1247C;;CAMPINA DE ICOARACI (ICOARACI);66813-000;GLP;03/10/2022;107,99;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0001-02;AVENIDA RODRIGO OTAVIO;5074;SALA  02;JAPIIM;69077-000;GLP;03/10/2022;109,99;;R$ / 13 kg;FOGAS
N;AP;MACAPA;M. H. F. LIMA - EIRELI; 36.287.386/0001-01;AVENIDA SALGADO FILHO;759;;SANTA RITA;68901-281;GLP;03/10/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;BELEM;POSTO CAPITAL AUGUSTO MONTENEGRO LTDA; 36.634.515/0001-90;RODOVIA AUGUSTO MONTENEGRO;180;;PARQUE GUAJARA (ICOARACI);66821-000;GLP;03/10/2022;114;;R$ / 13 kg;BAHIANA
N;AP;MACAPA;ZEZE GAS LTDA; 39.926.770/0001-03;AVENIDA DOUTOR SILAS SALGADO;3536;LETRA D;SANTA RITA;68901-346;GLP;03/10/2022;128;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0009-51;AVENIDA ABIURANA;2005;LOTE  01 AREA ESPECIAL    ANEXO E;MAUAZINHO;69075-715;GLP;03/10/2022;109,99;;R$ / 13 kg;FOGAS
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0007-90;AVENIDA BURITI;2975;ANEXO F;DISTRITO INDUSTRIAL I;69075-000;GLP;03/10/2022;109,99;;R$ / 13 kg;FOGAS
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0008-70;RUA MACEIO;132;ANEXO D;ADRIANOPOLIS;69057-010;GLP;03/10/2022;109,99;;R$ / 13 kg;FOGAS
CO;MS;CAMPO GRANDE;PAULA - GAS LTDA; 41.239.221/0001-02;RUA JAMIL BASMAGE;1428;;VILA MARGARIDA;79023-020;GLP;03/10/2022;99,9;;R$ / 13 kg;BRANCA
N;AM;MANAUS;PHELIPE BARBOSA COSMO SOBRINHO; 42.147.644/0001-57;AVENIDA ARICA;10;;MAUAZINHO;69075-771;GLP;03/10/2022;113;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA; 84.477.215/0017-55;AVENIDA ALVARO BOTELHO MAIA;5;;PRESIDENTE VARGAS;69025-080;GLP;03/10/2022;115;;R$ / 13 kg;BRANCA
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA; 84.477.215/0020-50;RUA PROFESSOR MARCIANO ARMOND;1559;;SAO FRANCISCO;69057-030;GLP;03/10/2022;115;;R$ / 13 kg;BRANCA
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0029-03;AVENIDA CARVALHO LEAL;347;ANEXO Z;CACHOEIRINHA;69065-000;GLP;03/10/2022;109,99;;R$ / 13 kg;FOGAS
N;AM;MANAUS;MARCA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA; 14.660.942/0001-00;RUA PADRE AGOSTINHO CABALLERO MARTIN;285;;COMPENSA;69035-090;GLP;03/10/2022;122;;R$ / 13 kg;AMAZONGÁS
CO;MT;CUIABA;VANIA IZABEL DE SOUZA DISTRIBUIDORA DE AGUA E GAS; 40.447.465/0001-00;RODOVIA ARQUITETO HELDER CANDIA;1414;;RIBEIRAO DO LIPA;78048-150;GLP;03/10/2022;141;;R$ / 13 kg;FOGAS
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0005-42;AVENIDA DOS HOLANDESES;S/N;;OLHO DAGUA;65065-180;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;AUTO POSTO BARBOZA LTDA; 05.697.124/0001-91;RUA V;1;QUADRA 22;PLANALTO ANIL III;65066-290;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;POSTO AMERICANO LTDA; 23.706.245/0005-68;AVENIDA DOS HOLANDESES;202;;OLHO D¿ÁGUA;65065-180;GLP;04/10/2022;119;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;LIMA COMERCIAL DE COMBUSTIVEIS LTDA; 69.418.101/0001-83;AVENIDA JERONIMO DE ALBUQUERQUE  MARANHAO;5;;COHAB ANIL I;65051-210;GLP;04/10/2022;114,9;;R$ / 13 kg;LIQUIGÁS
N;RO;PORTO VELHO;POSTO MAIA LTDA; 02.745.235/0001-38;AVENIDA NAÇÕES UNIDAS;238;;NOSSA SENHORA DAS GRAÇAS;78915-040;GLP;04/10/2022;135;;R$ / 13 kg;FOGAS
N;RO;PORTO VELHO;JANETE N. C. ALVES; 00.820.119/0001-00;RUA JOSÉ VIEIRA CAULA;4712;;AGENOR DE CARVALHO;78909-490;GLP;04/10/2022;135;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;M. MADALENA DISTRIBUIDORA DE COMBUSTIVEL LTDA; 04.934.167/0001-80;AV.GODOFREDO MACIEL;6380;;MONDUBIM;60762-120;GLP;04/10/2022;108,99;;R$ / 13 kg;SP
NE;MA;SAO LUIS;AUTO POSTO HP LTDA; 07.972.505/0001-67;AVENIDA TANCREDO NEVES;1;QUADRA08;SANTA EFIGENIA;65058-733;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;AUTO POSTO ABAETE LTDA; 01.381.547/0001-47;RUA FERNANDO DE NORONHA;1338;TERREO;SANTA CANDIDA;82640-350;GLP;04/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;POSTO CANAL BELEM LTDA; 00.165.412/0001-81;RUA JOSE HAUER;536;;UBERABA;81580-330;GLP;04/10/2022;94,9;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;M J COMERCIO VAREJISTA DE GLP LTDA; 00.275.946/0001-60;RUA NESTOR BARBOSA;774;;PARQUELANDIA;60455-610;GLP;04/10/2022;117;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;VALMIR MARTINES GIMENES - ME; 00.562.030/0001-91;RUA NICARÁGUA,;1018;;BACACHERI;82510-170;GLP;04/10/2022;107,9;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;LILICO GAS LTDA; 01.582.488/0001-75;RUA BELMIRO BRAGA;740;;CAICARA ADELAIDE;30720-520;GLP;04/10/2022;127;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;CANINDEZINHO PETROLEO LTDA; 01.966.542/0001-86;RUA ALVES BEZERRA;223;;PARQUE SAO VICENTE;60736-130;GLP;04/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;RO;PORTO VELHO;ANTONIA RODRIGUES CUNHA ME; 02.005.507/0001-63;RUA EQUADOR;2796;;EMBRATEL;76820-770;GLP;04/10/2022;128;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;ALL GAS LTDA; 02.063.442/0001-02;AVENIDA VER. CICERO IDELFONSO;585;;JOAO PINHEIRO;30530-000;GLP;04/10/2022;115;;R$ / 13 kg;BRANCA
N;AM;MANAUS;MANUEL CARVALHO DA SILVA COML LIBRIAN; 02.182.543/0001-00;RUA 61,;24;;AMAZONINO MENDES;00000-000;GLP;04/10/2022;105;;R$ / 13 kg;AMAZONGÁS
SE;MG;BELO HORIZONTE;DISTRIBUIDORA LADAGÁS LTDA; 02.799.614/0001-00;RODOVIA MG 5;300;;GOIANIA;31950-000;GLP;04/10/2022;104;;R$ / 13 kg;BRANCA
N;AM;MANAUS;JAIME FORTES LIMA ME; 03.021.363/0001-00;RUA MONTE CALVARIO;20;I ETAPA;NOVO ISRAEL;69039-710;GLP;04/10/2022;110;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;RAPIGÁS LTDA ME; 03.040.349/0001-45;AV JOVITA FEITOSA;192;;PARQUE ARAXÁ;60450-672;GLP;04/10/2022;117;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;C DA F CRISPIM; 03.202.986/0001-70;RUA RUFINO DE ELIZALDE;35;;NOVO ISRAEL;69039-540;GLP;04/10/2022;118;;R$ / 13 kg;FOGAS
NE;PI;TERESINA;FP COMERCIO DE GAS EIRELI; 03.756.971/0002-35;AVENIDA PETRÔNIO PORTELA;2753;;PRIMAVERA;64003-675;GLP;04/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;RIO JORDAO COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EIRELI; 03.864.514/0001-83;AVENIDA 7 DE MAIO;1337;;SANTA ETELVINA;69059-140;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
N;RO;PORTO VELHO;A S MAGALHÃES MERCEARIA  ME; 04.105.383/0001-13;RUA RIO MADEIRA;1752;;AGENOR MARTINS DE CARVALHO;76820-370;GLP;04/10/2022;120;;R$ / 13 kg;FOGAS
N;AM;MANAUS;IZAILDA DA SILVA LIMA; 04.255.061/0001-50;RUA PEIXE - CACHORRO;51;QD. 6 B;JORGE TEXEIRA;69088-000;GLP;04/10/2022;105;;R$ / 13 kg;AMAZONGÁS
SE;RJ;RIO DE JANEIRO;VENEZA GÁS COMERCIAL LTDA; 04.561.623/0001-94;RUA MATAPI;20;;JACARE;20975-170;GLP;04/10/2022;96;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;RC GAS LTDA; 04.711.306/0001-07;RUA FURKIM WERNEK;1333;;TUPI;31840-050;GLP;04/10/2022;120;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;MG;BELO HORIZONTE;IPIRANGA COMERCIO DE GAS LTDA; 19.932.045/0001-22;RUA DOUTOR BENEDITO XAVIER;1958;;BAIRRO AARAO REIS;31810-540;GLP;04/10/2022;122;;R$ / 13 kg;NGC DISTRIBUIDORA
N;RO;PORTO VELHO;ROLDÃO BRAGA RIBEIRO EIRELI; 34.467.753/0001-23;RUA MÉXICO;2529;;EMBRATEL;76820-772;GLP;04/10/2022;126;;R$ / 13 kg;FOGAS
N;AM;MANAUS;HUMBERTO PEREIRA DOS SANTOS; 63.713.499/0001-02;RUA   CARLOS LEE;2;;NOVO ISRAEL;69039-550;GLP;04/10/2022;105,5;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;SANDRA S MARTINS - ME; 84.136.159/0001-28;R 155;11;QUADRA 306 NC 9;CIDADE NOVA;69097-480;GLP;04/10/2022;110;;R$ / 13 kg;FOGAS
N;AM;MANAUS;LADELCO DE OLVIEIRA SALES; 84.471.630/0001-34;RUA JOÃO CAMARA;27;QD 32 LT 27 LOT NOVO ALEIXO;CIDADE NOVA;69098-165;GLP;04/10/2022;118;;R$ / 13 kg;FOGAS
N;RO;PORTO VELHO;GERALDA P. DA C. FARIAS - EPP; 03.015.446/0001-88;RUA RAIMUNDO CANTUARIA;3572;;NOVA PORTO VELHO;76820-179;GLP;04/10/2022;120;;R$ / 13 kg;FOGAS
N;AM;MANAUS;NELSON COLARES SAMPAIO FILHO - ME; 03.150.436/0001-55;RUA  40;24;A;CIDADE NOVA;69099-500;GLP;04/10/2022;116;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;FIELGAS REVENDEDOR DE GAS LTDA; 06.160.331/0001-75;AVENIDA GENERAL OSORIO DE PAIVA;1899;;VILA PERI;60730-085;GLP;04/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;CLAUDINHO E ZENILDO GAS LTDA; 06.180.105/0001-56;RUA ANTONIO BANDEIRA;295;;TUPI;31844-130;GLP;04/10/2022;110;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;ESPINDOLA & SANTANA COMÉRCIO DE GLP LTDA.; 07.544.909/0001-50;RUA ELVIRA PACHECO SAMPAIO;1454;;UNIVERSITARIO SEC B;79063-060;GLP;04/10/2022;115;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;ARRUDAO MONDUBIM COMERCIO DE GAS LTDA; 07.839.298/0001-77;AVENIDA PREFEITO EVANDRO AYRES DE MOURA;888;;MONDUBIM;60752-310;GLP;04/10/2022;120;;R$ / 13 kg;BAHIANA
S;RS;PORTO ALEGRE;COMERCIAL DE GÁS MACHADO & DORNELLES LTDA.; 07.951.832/0001-32;RUA TENENTE ARY TARRAGO;2930;;JARDIM PLANALTO;91225-002;GLP;04/10/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;PANIFICADORA FAUSTINO LTDA.; 07.835.328/0001-77;RUA RENATO GOMES DE OLIVEIRA;30;;MANGABEIRA VII;58058-232;GLP;04/10/2022;120;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;CORNELIO MARTINS; 08.611.406/0001-12;RUA RODOLPHO SENFF;447;LOJA 01;JARDIM DAS AMERICAS;81530-240;GLP;04/10/2022;110,9;;R$ / 13 kg;NGC DISTRIBUIDORA
NE;CE;FORTALEZA;ARRUDÃO MONTESE COMÉRCIO DE GÁS LTDA.; 02.424.924/0001-40;RUA IRMÃ BAZET;490;;MONTESE;60420-670;GLP;04/10/2022;105;;R$ / 13 kg;BAHIANA
N;RO;PORTO VELHO;AUTO POSTO AMAZONAS LTDA; 09.300.057/0001-80;AVENIDA AMAZONAS;3,346;;AGENOR DE CARVALHO;76820-364;GLP;04/10/2022;132;;R$ / 13 kg;FOGAS
N;RO;PORTO VELHO;CONSELI COMERCIO E SERVIÇOS LTDA.; 84.588.243/0001-82;RUA JOAO PEDRO DA ROCHA;1201;;NOVA PORTO VELHO;76820-128;GLP;04/10/2022;120;;R$ / 13 kg;FOGAS
S;RS;PORTO ALEGRE;FORTE GAS COMERCIO DE GAS LTDA; 09.412.494/0001-96;RUA TENENTE ARY TARRAGO;2355;;PROTASIO ALVES;91220-000;GLP;04/10/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;MG;BELO HORIZONTE;BENTE GAS LTDA; 09.381.204/0001-94;RUA MANUEL NUNES VIANA;115;;TUPI;31844-250;GLP;04/10/2022;130;;R$ / 13 kg;NGC DISTRIBUIDORA
N;AM;MANAUS;RAIMUNDO AMADEU DA SILVA; 08.360.347/0001-57;RUA 91;1;GALPÃO 01;CIDADE NOVA;69096-220;GLP;04/10/2022;112;;R$ / 13 kg;FOGAS
N;AM;MANAUS;IGAPÓ COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.; 10.897.820/0001-81;AVENIDA MARGARITA;1147;CONJUNTO HABITACIONAL NOVA CIDADE.;CIDADE NOVA;69094-770;GLP;04/10/2022;120;;R$ / 13 kg;FOGAS
SE;RJ;RIO DE JANEIRO;BLUE COMERCIO DE GAS LTDA; 74.069.808/0001-61;RUA FIGUEIRA DE MELO;381;;SAO CRISTOVAO;20941-001;GLP;04/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;C E C 770 COMÉRCIO DE GÁS LTDA.; 08.599.405/0001-08;RUA BARCELONA;33;;CACHAMBI;20785-130;GLP;04/10/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;CACA ALVARO SEIXAS 226 REVENDEDORA DE GAS LTDA.; 08.071.467/0001-34;RUA ALVARO SEIXAS;226;;ENGENHO NOVO;20961-270;GLP;04/10/2022;92;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;D P 2 COMÉRCIO DE GÁS LTDA; 11.159.492/0001-89;RUA ANA NERI;1672;1678;ROCHA;10960-005;GLP;04/10/2022;98;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;MORELOGÁS DISTRIBUIDORA DE GÁS LTDA - EPP; 11.325.746/0001-91;RUA VICENTE GERONASSO;647;;BOA VISTA;82560-270;GLP;04/10/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;W. M. DE SOUZA WEBDERSIN M DE SOUZA DISTRIBUIDORA DE GAS; 11.006.643/0001-69;RUA FRANCISCO RODRIGUES DE MIRANDA;517;;FERNAO DIAS;31920-200;GLP;04/10/2022;110;;R$ / 13 kg;BRANCA
N;AM;MANAUS;W. SOUZA DA CUNHA ME; 11.068.850/0001-48;RUA 42 A;71;;CIDADE NOVA;69099-000;GLP;04/10/2022;109;;R$ / 13 kg;AMAZONGÁS
CO;MT;CUIABA;MEDINA GAS E AGUA LTDA; 09.330.207/0001-07;RUA J 10;127;QUADRA 05;NOSSA SENHORA APARECIDA;78090-690;GLP;04/10/2022;130;;R$ / 13 kg;COPA ENERGIA
CO;GO;GOIANIA;MTA II DISTRIBUIDORA DE GAS EIRELI; 11.607.692/0001-57;AVENIDA   JACINTO ALVES DE ABREU;19;QUADRA 08 LOTE 16;RESIDENCIAL VEREDA DOS BURITIS;74370-661;GLP;04/10/2022;105;;R$ / 13 kg;ULTRAGAZ
S;RS;PORTO ALEGRE;G D M COMERCIO DE GAS LIQUEFEITO DE PETROLEO LTDA; 11.508.747/0001-71;AVENIDA ANTONIO CARVALHO;2319;;AGRONOMIA;91430-001;GLP;04/10/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;L S COMERCIO E SERVICOS LTDA; 12.125.791/0001-65;AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO;7;": VINHAIS III;";COHAFUMA;65071-750;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;JOSÉ WEILANIO DE LIMA; 11.182.667/0001-79;RUA  MESSEJANA;8812;TERREO;REDENCÃO;69049-302;GLP;04/10/2022;116;;R$ / 13 kg;FOGAS
N;AM;MANAUS;ELICIANO DA CRUZ CIRIACO; 11.220.470/0001-87;RUA GIRUA;919;;CIDADE NOVA;69095-000;GLP;04/10/2022;115;;R$ / 13 kg;AMAZONGÁS
CO;MS;CAMPO GRANDE;KERO GAS COMERCIO VAREJISTA DE GAS E ALIMENTOS LTDA; 12.097.987/0001-93;RUA PAIVA MEIRA;200;;SOBRINHO;79110-070;GLP;04/10/2022;105;;R$ / 13 kg;COPA ENERGIA
N;AM;MANAUS;M T V  FREIRE  - ME; 10.459.017/0001-65;RUA  ADIS ABEBA;1;QUADRA 381 -  CONJUNTO NOVA CIDADE;CIDADE NOVA;69097-489;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
N;AM;MANAUS;S S COMÉRCIO DE GAS LTDA.; 08.520.373/0002-86;RUA   SALONIKA;379;QD. 230 CONHUNTO NOVA CIDADE;CIDADE NOVA;69097-237;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
N;AM;MANAUS;MARTINHO C P COSTA MERCEARIA; 11.675.292/0001-89;RUA   AGAVE;3;QUADRA 11 LOTE 03  CJ P.DAS GARÇAS;CIDADE NOVA;69098-404;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;UNIGAS COMERCIO VAREJISTA DE GLP LTDA; 41.636.085/0001-86;AVENIDA BERNARDO MANUEL;9150;;PARQUE DOIS IRMAOS;60761-282;GLP;04/10/2022;110;;R$ / 13 kg;COPA ENERGIA
N;RO;PORTO VELHO;A & D COMERCIAL LTDA ME; 02.974.225/0001-74;RUA GOVERNADOR ARY MARCOS;1702;QD DO BANCO DO BRASIL;AGENOR M. DE CARVALHO;76820-330;GLP;04/10/2022;128;;R$ / 13 kg;FOGAS
N;RO;PORTO VELHO;NOVIDADES COMERCIO E REPRESENTAÇÕES LTDA.; 15.897.556/0001-08;RUA RAFAEL VAZ E SILVA;3692;;LIBERDADE;76803-847;GLP;04/10/2022;100;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;D. P. MARINHO - ME; 11.993.816/0001-80;RUA   TREZE;1;AMAZONINO MENDES;CIDADE NOVA;69099-551;GLP;04/10/2022;117;;R$ / 13 kg;FOGAS
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0010-00;TRAVESSA GENERAL ARTUR CARVALHO;76;;TURU;65066-330;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;L C CAMPOS DE SOUZA - ME; 12.892.239/0001-00;RUA   TAMBIARA;22;QUADRA 25;CIDADE NOVA;69090-060;GLP;04/10/2022;120;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;ERNANI VERISSIMO DA SILVA 28503252287; 17.369.453/0001-92;RUA   206;24;QUADRA 392;CIDADE NOVA;69097-505;GLP;04/10/2022;112;;R$ / 13 kg;AMAZONGÁS
S;PR;CURITIBA;M. A. DOS SANTOS COMERCIO DE GAS E BEBIDAS - ME.; 18.518.125/0001-73;RUA FERNANDO DE NORONHA;1271;COMERCIO 01;SANTA CANDIDA;82640-350;GLP;04/10/2022;115;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;JJ DOS SANTOS - COMERCIAL - ME; 13.021.992/0001-85;RUA   FV 17;89;QD 13 LT 01;RESIDENCIAL FORTEVILLE;74370-714;GLP;04/10/2022;115;;R$ / 13 kg;CONSIGAZ
NE;CE;FORTALEZA;E M CAVALCANTE GAS LTDA; 18.708.136/0001-16;RUA BALDUINO FREIRE;777;;PADRE ANDRADE;60356-332;GLP;04/10/2022;110;;R$ / 13 kg;MINASGAS
SE;MG;BELO HORIZONTE;JR GAS LTDA; 19.988.655/0001-48;RUA JOSE LINS DO REGO;937;;TUPI A;31842-350;GLP;04/10/2022;105;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;MROZ DISTRIBUIDORA DE GAS E BEBIDAS LTDA - ME; 20.249.806/0001-25;RUA   RAPHAEL PAPA;1351;;JARDIM SOCIAL;82530-190;GLP;04/10/2022;106;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;TAROBINHA COMERCIO DE AGUA E GAS EIRELI; 19.080.593/0001-71;RUA GIRONDA;120;LOTE  RIACHO DOCE;CIDADE NOVA;69095-173;GLP;04/10/2022;108;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;LILIANA PENAFORT VASCONCELOS 78195470220; 18.144.977/0001-48;AVENIDA   7 DE MAIO;11;;SANTA ETELVINA;69059-140;GLP;04/10/2022;113;;R$ / 13 kg;AMAZONGÁS
S;PR;CURITIBA;GAS EXPRESS CURITIBA EIRELI - ME; 21.971.707/0001-15;RUA DOUTOR  HUGO DE BARROS;140;;JARDIM DAS AMERICAS;81530-220;GLP;04/10/2022;110;;R$ / 13 kg;BRANCA
N;AM;MANAUS;ELINELMA DA SILVA NOGUEIRA ME; 20.407.418/0001-25;RUA MOGI DOS CAMPOS;3;;JORGE TEIXEIRA;69088-541;GLP;04/10/2022;122;;R$ / 13 kg;FOGAS
N;AM;MANAUS;ERNANDO FERREIRA DE SOUSA ME; 18.984.683/0001-24;RUA   SARDINHA;25;QD: 2 G, LT: 14;JORGE TEIXEIRA;69088-773;GLP;04/10/2022;120;;R$ / 13 kg;FOGAS
N;AM;MANAUS;D S DE AVELAR FILHO; 22.318.255/0001-30;RUA TANCREDO NEVES;11;LOT. EDUARDO GOMES;PAZ;69049-621;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
N;AM;MANAUS;CARLOS ALBERTO LIBORIO DE QUEIROZ; 21.261.960/0001-85;RUA   TANCREDO NEVES;5;;REDENCAO;69047-600;GLP;04/10/2022;109;;R$ / 13 kg;AMAZONGÁS
S;PR;CURITIBA;MARIANE OLIVEIRA DOS SANTOS 02953461914; 23.255.421/0001-69;AVENIDA ANITA GARIBALDI;4891;;BARREIRINHA;82220-000;GLP;04/10/2022;105;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;CARONE COMBUSTIVEIS LTDA; 23.037.695/0003-43;AVENIDA PRINCIPAL;2;POSTO;PARQUE AURORA;65051-843;GLP;04/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;T S B LIMA FELIX COMERCIO DE GAS; 24.822.746/0001-49;AVENIDA HIGINO CUNHA;1940;;CRISTO REI;64014-535;GLP;04/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;ROGERIO LEONARDO DOS SANTOS; 11.707.902/0001-89;RUA   ANTÔNIO FÉLIX COSTA;384;;MANGABEIRA;58056-320;GLP;04/10/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;CHAME GAS LTDA; 22.072.737/0001-52;RUA AQUIDABAN;1051;;PADRE EUSTAQUIO;30720-420;GLP;04/10/2022;149;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;AGUIA GAS E AGUA LTDA - ME; 20.531.319/0002-31;RUA   PARÁ DE MINAS;252;;PADRE EUSTÁQUIO;30730-440;GLP;04/10/2022;114,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PB;JOAO PESSOA;ELIAS E PATRICIO COMERCIO DE GAS E AGUA LTDA ME; 25.109.649/0001-76;RUA   JOÃO BELO VIEIRA;463;;MANGABEIRA;58056-040;GLP;04/10/2022;105;;R$ / 13 kg;BRANCA
N;AM;MANAUS;RAIMUNDO NONATO DOS SANTOS; 23.264.519/0001-82;RUA  DO ABIEIROS;5;;JORGE TEIXEIRA;69088-010;GLP;04/10/2022;115;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600; 26.409.591/0001-49;RODOVIA MG-5;912;;IPE;31930-010;GLP;04/10/2022;102,99;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;NACOES UNIDAS AUTO POSTO LTDA; 26.372.055/0001-16;AVENIDA AMAZONAS;1,518;;NOSSA SENHORA DAS GRACAS;76804-160;GLP;04/10/2022;135;;R$ / 13 kg;FOGAS
SE;RJ;RIO DE JANEIRO;RIACHUELO COMERCIO DE GAS EIRELI; 26.629.092/0001-67;RUA ANA NERI;1020;1020 A;ROCHA;20960-005;GLP;04/10/2022;97,99;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;CARLINHOS PEDRASSANI COMERCIO DE GAS LTDA; 27.375.291/0001-59;RUA AMADEU FURTADO;511;;PARQUELANDIA;60450-135;GLP;04/10/2022;108;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;DISTRIBUIDORA MAUGE EIRELI; 27.572.960/0001-82;RUA SR 17;16;QUADRA3-B                 LOTE  11;PARQUE SANTA RITA;74393-580;GLP;04/10/2022;103,99;;R$ / 13 kg;BRANCA
